Nomor Klasifikasi,Tanggal,Judul Buku,Kode Judul Buku,Kategori,Asal/Sumber,Kode Pengarang,Pengarang,Penerbit,Tahun Terbit,Jumlah Buku,Harga,Keterangan
800,2022-10-12,Si Mungil Anak Baik Hati,S,Adat Istiadat dan Kebiasaan, - ,FAI,"Faidjun, S.Ag.",Nuansa,2006,2,0,Baik
700,2022-10-12,Sang Pemahat,S,ilmu ilmu Sosial, - ,HUD,Khairul Huda,Ganeca Exact,2006,4,0,Baik
800,2022-10-12,Ikan Mas dan Amal Kebaikannya,I,Adat Istiadat dan Kebiasaan, - ,TAS,"Wiwin Taswin, SH",Nuansa,2006,1,0,Baik
800,2022-10-12,Misteri Sungai Larangan,M,Ilmu-ilmu Sosial, - ,SUM,"Sumardi, Ama. Pd",Ganeca Exact,2006,4,0,Baik
300,2022-10-12,Si Taluy dari Baduy,S,Ilmu-ilmu Sosial, - ,BIA,Bianda,Azkapress,2006,3,0,Baik
900,2022-10-12,Peluru Terakhir,P,Ilmu-ilmu Sosial, - ,ARD,Firman Ardiansyah,Ganeca Exact,2006,4,0,Baik
300,2022-10-12,Hakim Yang Adil,H,Adat Istiadat dan Kebiasaan, - ,RIF,Drs. Ahmad Rifai Matondang,Ganeca Exact,2006,4,0,Baik
300,2022-10-12,Bocah-bocah Masa Depan,B,Adat Istiadat dan Kebiasaan, - ,IKH,Ikhwan,Ganeca Exact,2006,4,0,Baik
800,2022-10-12,Cinta di Ranting Kemarau,C,Ilmu-ilmu Sosial, - ,SUL,T. Saulaiman,Nuansa,2006,4,0,Baik
800,2022-10-12,Akhir Sebuah Penderitaan,A,Adat Istiadat dan Kebiasaan, - ,JUW,Asror Juwaini,Ganeca Exact,2006,4,0,Baik
600,2022-10-12,Kesuksesan yang Tertunda,K,Adat Istiadat dan Kebiasaan, - ,SYA,Syarifah,Nuansa,2006,4,0,Baik
300,2022-10-12,Menyongsong Hari Esok,M,Adat Istiadat dan Kebiasaan, - ,YAS,M. Agus Yasin,Ganeca Exact,2006,4,0,Baik
600,2022-10-12,Terung Kuning,T,Ilmu-ilmu Sosial, - ,MAD,Ni Made Sedani,Ganeca Exact,2006,3,0,Baik
100,2022-10-12,Nurani,N,Adat Istiadat dan Kebiasaan, - ,ROC,Rochmawati,Ganeca Exact,2006,3,0,Baik
600,2022-10-12,"Mari, Berkebun Sayuran",M,Pertanian, - ,RIS,Rita Rismiati,Visindo Media Persada,2006,6,0,Baik
800,2022-10-12,Petualangan Qura dan Negeri yang Damai,P,Ilmu-ilmu Sosial, - ,ZAH,Zahra,Ganeca Exact,2006,1,0,Baik
300,2022-10-12,Rampai Kearifan Lokal Jawa Barat,R,Adat Istiadat dan Kebiasaan, - ,ASE,Asep Ruhimat,Pustaka Purwo Negaran,2017,3,0,Baik
300,2022-10-12,Belajar Mengenal Suku Bangsaku,B,Adat Istiadat dan Kebiasaan, - ,DIR,Diri Suryadi,PT Daniang Pustaka,2017,3,0,Baik
300,2022-10-12,Psikologi Kependidikan,P,Pendidikan, - ,ABI,Abin Syamsudin Makmun,PT  Remaja Rosda Karya,2012,2,0,Baik
300,2022-10-12,Pembelajaran Kontekstual,P,Pendidikan, - ,KOM,Kokom Komalasari,PT  Refika Aditama,2013,2,0,Baik
300,2022-10-12,Portofolio Dalam Pelajaran,P,Pendidikan, - ,ARN,Arnie Fajar,PT  Remaja Rosda Karya,2002,2,0,Baik
300,2022-10-12,Memecah Kebekuan dalam Permainan Pramuka,M,"Pelayanan Sosial, Asosiasi", - ,KAH,P.C. Kahono,PT  Puri Pustaka,2010,3,0,Baik
300,2022-10-12,Mengenal Rumah Adat Nusantara,M,Adat Istiadat dan Kebiasaan, - ,ABI,Abiyu Mifzal dan Muhammad Dastan,Pustaka Tiga Kelana,2011,3,0,Baik
900,2022-10-12,Mengenal Wisata Sejarah dan Budaya Indonesia,M,Administrasi Negara, - ,YUN,Yunita Endah C. dan Dwi C. Anggarawati,Pustaka Tiga Kelana,2011,3,0,Baik
100,2022-10-12,Akhlak Mulia Menciptakan Kedamaian,A,Pendidikan, - ,ACH,Achmad Mubarok dan M. Syamsul Yakin,Wahana Aksara Prima,2017,3,0,Baik
300,2022-10-12,Budayakan Anti Korupsi dalam Kehidupan,B,Administrasi Negara, - ,BAM,Bambang Tri Purwanto,PT Dangiang Pustaka,2015,3,0,Baik
300,2022-10-12,Aku Bangga Menjadi Warga Negara Indonesia,A,Ilmu Politik dan Pemerintahan, - ,WID,Widodo,PT Armandelta Selaras,2010,3,0,Baik
300,2022-10-12,Aku Bangga Menjadi Anak Indonesia,A,Ilmu-ilmu Sosial, - ,KAR,Kardono,PT Armandelta Selaras,2015,3,0,Baik
300,2022-10-12,Perjuangan Para Ibu Anakku Pecandu Narkoba,P,Masalah-masalah Sosial, - ,FAN,Fanny Jonathans Poyk,Penerbit Erlangga,2009,3,0,Baik
300,2022-10-12,Terjerat Narkoba,T,Masalah-masalah Sosial, - ,NUR,Nur Farida,PT Jepe Press Media Utama,2015,3,0,Baik
300,2022-10-12,Make' Tikarako (Cerita dan Budaya Toraja),M,Adat Istiadat dan Kebiasaan, - ,FID,Fidelara,Bina Sumber Daya MIPA,2010,3,0,Baik
800,2022-10-12,Mahir Pidato,M,Bahasa, - ,JOH,Johan Wahyudi,Pustaka Sunda,2017,3,0,Baik
400,2022-10-14,Piwulang Tembang Jawa untuk SD 5,P,Bahasa-bahasa Daerah, - ,MUH,Muh. Yasin dkk,Lima Utama,2020,22,0,Baik
800,2022-10-14,Surat untuk Sahabat,S,Bahasa Indonesia, - ,LIL,Lila Kusminah,PT Pustaka Sunda,2017,3,0,Baik
800,2022-10-14,Mahir Bercerita,M,Bahasa, - ,JOH,Johan Wahyudi,PT Pustaka Sunda,2017,3,0,Baik
800,2022-10-20,Ayo Mengenal Paragraf,A,Bahasa Indonesia, - ,MAR,Marsa A.H,PT Wangsa Jatra Lestari,2017,2,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan Dengan Pendekatan Bahasa Jawa ( Bidang Sosial Budaya Tingkat Dasar ),P,Pendidikan, - ,SUK,Drs. Suka M.Pd,Departemen Pendidikan Nasional,2006,1,0,Baik
800,2022-10-20,Mari Berlatih Menulis Puisi,M,Kesusasteraan Indonesia, - ,AMI,Aminudin,CV Karsa Mandiri,2006,1,0,Baik
400,2022-10-12,Kecil kecil Berani Meresensi Buku,K,Bahasa, - ,WAR,Edi Warsidi,Cv. Karsa Mandiri,2006,3,0,Baik
400,2022-10-12,Pintar Kosakata Arab,P,Kesusastraan Bahasa Bahasa Lain, - ,ARI,Arief Banufattah dan Khuwaidim Ashi,Insan Madani,2017,1,0,Baik
400,2022-10-12,Pintar Kosakata Arab 1,P,Kesusastraan Bahasa Bahasa Lain, - ,ARI,Arief Banufattah dan Khuwaidim Ashi,Insan Madani,2017,3,0,Baik
400,2022-10-12,Baku dan Tidak Baku,B,Bahasa Indonesia, - ,YBU,Y. Budi Artati,Intan Pariwara,2009,3,0,Baik
500,2022-10-12,Aku tahu tentang Sungai,A,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,BEN,Beni S.Ambarjaya,PT tiga Serangkai,2017,3,0,Baik
500,2022-10-12,Mari Belajar Aplikasi Geometri,M,Matematika, - ,SUL,"Sulaiman, S.Si",PT Mediantara Semesta,2017,3,0,Baik
500,2022-10-12,Sahabat Pintarku Belajar Trigonometri,S,Matematika, - ,MUS,"Muslikah, S.Pd",PT Era Pustaka Utama,2017,3,0,Baik
500,2022-10-12,"Seri Sains Dasar, Mengenal Keseimbangan",S,Fisika, - ,DAR,Daryanto Nurhidayat,PT Albama,2017,3,0,Baik
500,2022-10-14,Mengenal Aritmetika Sosial,M,Matematika, - ,SUL,"Sulaiman, S.Si",PT Mediantara Semesta,2017,3,0,Baik
500,2022-10-14,Seri Bencana Alam Kebakaran,S,Fisika, - ,WEN,Weni R. dkk,PT Mediantara Semesta,2017,3,0,Baik
500,2022-10-14,Matematika Modern Seri Bangun Datar Origami dan Kesebangunan,M,Matematika, - ,ALF,Alfarabi,Delta Edukasi Prima,2017,2,0,Baik
500,2022-10-14,Seri Sains Dasar Mengenal Gerak,S,Fisika, - ,CAN,Candra Hermanto,PT Albama,2017,3,0,Baik
500,2022-10-14,Fenomena Perairan Darat,F,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,ATI,Atik Rahmawati,PT Pustaka Purwonegaran,2017,3,0,Baik
500,2022-10-14,Mengenal Bumi untuk Menjaga Kelestarian Bumi,M,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,DEL,Delik Iskandar,CV Graha Ilmu Mulia,2017,3,0,Baik
500,2022-10-14,Mengenal Bangun dan Belajar Pecahan,M,Matematika, - ,DID,Didik Djunaedi,PT Gading Inti Prima,2017,3,0,Baik
500,2022-10-14,Aku Makin Tahu tentang Planet Merkurius Venus dan Mars,A,Astronomi, - ,ANN,Anna Martina,Bina Sumber daya MIPA,2017,3,0,Baik
500,2022-10-14,Pantai dan Kehidupannya,P,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,EDY,Edy Karsono,PT Indahjaya Adipratama,2017,3,0,Baik
500,2022-10-14,Referensi Matematika dalam Kehidupan Manusia 4,R,Matematika, - ,WAH,"Dr. Wahyudin dan Drs. Sudrajat, M. Pd",CV IPA Abong,2017,3,0,Baik
500,2022-10-14,Referensi Matematika dalam Kehidupan Manusia 3,R,Matematika, - ,WAH,"Dr. Wahyudin dan Drs. Sudrajat, M. Pd",CV IPA Abong,2017,3,0,Baik
500,2022-10-14,Referensi Matematika dalam Kehidupan Manusia 2,R,Matematika, - ,WAH,"Dr. Wahyudin dan Drs. Sudrajat, M. Pd",CV IPA Abong,2017,3,0,Baik
500,2022-10-14,Referensi Matematika dalam Kehidupan Manusia 1,R,Matematika, - ,WAH,"Dr. Wahyudin dan Drs. Sudrajat, M. Pd",CV IPA Abong,2017,3,0,Baik
500,2022-10-14,Pengenalan Matematika Dasar 1,P,Matematika, - ,WAH,"Prof. Dr. H. Wahyudin dan Andrian Yusmandar, S. Pd",CV IPA Abong,2017,6,0,Baik
500,2022-10-20,"Atom, Ion, dan Molekul Beserta Aplikasinya",A,Kimia, - ,SUN,Suntari,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Bersahabat dengan Bencana Gempa Bumi,B,Ilmu pengetahuan tentang Bumi dan Dunia Lain, - ,MEI,Meilany,Mediantara,2017,3,0,Baik
500,2022-10-20,"Seri Anak Pintar ( Memahami Energi,Listrik, dan Maghnet)",S,Fisika, - ,RAH,Rahmat Hidayat,Graha Bndung Kencana,2017,3,0,Baik
500,2022-10-20,Menguak Misteri Tubuh Tumbuhan,M,Ilmu Ilmu Tentang Tumbuhan, - ,SIT,Siti Nurkhayati,Intan Pariwara,2008,3,0,Baik
500,2022-10-20,Matematika dalam Rancang Bangun,M,Matematika, - ,THO,Sue Thomas dan Ian Forster,Cempaka Putih,2017,3,0,Baik
500,2022-10-20,Matematika di Tempat Kerja,M,Matematika, - ,THO,Sue Thomas dan Ian Forster,Cempaka Putih,2017,3,0,Baik
500,2022-10-20,Bermain dengan Matematika,B,Matematika, - ,MUH,Muhammad Ramdhan Adi,PT Sarana Panca Karya Nusa,2017,2,0,Baik
500,2022-10-20,Petualangan Mengukur Benda,P,Matematika, - ,HID,S. Hidayat,PT Sandiarta Sukses,2017,3,0,Baik
500,2022-10-20,Memahami Klasifikasi Zat,M,Fisika, - ,ADI,Adi Wibowo,PT Puri Pustaka,2018,3,0,Baik
500,2022-10-20,Matematika Pada Zaman Purba,M,Matematika, - ,BAD,Badrul Komar dan Ruslani,Angkasa Bandung,2016,3,0,Baik
500,2022-10-20,Statistika Dasar Mengolah Data,S,Matematika, - ,MAR,Maria Noor Hidayat,PT Jepe Press Media Utama,2017,3,0,Baik
500,2022-10-20,Matematika Dasar dan Pra-Aljabar,M,Matematika, - ,BUB,Jerry Bobrow,Pakar Raya,2017,3,0,Baik
500,2022-10-20,Petualangan Matematika Menyelidiki Benda Dirumah ( Seri 1 ),P,Matematika, - ,AND,Andri Panduweni,Intan Pariwara,2017,2,0,Baik
500,2022-10-20,Aku Pintar Matematika 1,A,Matematika, - ,NGA,Ngaoiningsih S.Si,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Sudut Dan Besarnya,S,Matematika, - ,DEW,Dewi Marsiah,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Trik Jitu Memahami Bangun Datar,T,Matematika, - ,LIS,Lisa Tiyani,Media Pusindo,2017,2,0,Baik
500,2022-10-20,Pelestarian Hutan Mangrove,P,Ilmu Ilmu Tentang Tumbuhan, - ,SUW,Suwarman Partosuwiryo,PT Citra Aji Parama,2017,3,0,Baik
500,2022-10-20,Asyiknya Matematika,A,Matematika, - ,ILL,Illah S.T,Cipta Dea Pustaka,2017,3,0,Baik
500,2022-10-20,Ayo menggunakan Teorema Phytagoras,A,Matematika, - ,MUH,Muhamad Mas'ud,PT Macanan Jaya Cemerlang,2017,2,0,Baik
500,2022-10-20,Keajaiban Segitiga Siku - Siku,K,Matematika, - ,ABD,Abdul Aziz Saefudin,Intan Pariwara,2017,3,0,Baik
800,2022-10-20,Kiat Praktis Menjadi Penyiar,K,Matematika, - ,TAO,Taofik Rahman,P & G Kilat Jaya,2017,3,0,Baik
500,2022-10-20,Aku Tahu Tentang Laut,A,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,BEN,Beni S.Ambarjaya,Tiga Serangkai,2017,3,0,Baik
500,2022-10-20,Aku Tahu Tentang Danau,A,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,BEN,Beni S.Ambarjaya,Tiga Serangkai,2017,3,0,Baik
500,2022-10-20,Aku Pintar Matematika 2,A,Matematika, - ,ANN,"Anna Yuni Astuti, S.Pd",Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Kekongruenan,K,Matematika, - ,DEW,Dewi Marsiyah,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Garis dan Kedudukanya,G,Matematika, - ,DEW,Dewi Marsiyah,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Ipa dalam Kehidupan Sehari - hari,I,lmu Ilmu ekonomi, - ,AND,Andri Panduweni,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Cakrawala Astronomi,C,Astronomi, - ,RAM,Muhammad Ramdhan Adi,PT Sarana Panca Karya Nusa,2017,1,0,Baik
500,2022-10-20,Aku Pintar Matematika,A,Matematika, - ,NGA,Ngapiningsih S.Si,Intan Pariwara,2017,1,0,Baik
300,2022-10-20,Pencemaran Tanah dan Air,P,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,ARI,Arinto Nugroho,PT tiga Serangkai,2010,3,0,Baik
500,2022-10-20,Dunia Tumbuhan,D,Ilmu-ilmu tentang Tumbuhan, - ,ARI,Ari Wahyu Aryandi,PT Sarana Panca Karya Nusa,2017,1,0,Baik
500,2022-10-20,Matematika dalam Lingkungan,M,Matematika, - ,THO,Sue Thomas dan Ian Forster,Cempaka Putih,2017,2,0,Baik
500,2022-10-20,Kreasiku Seri Tata Surya,K,Astronomi, - ,MUL,Mulyadi,Sinar Cemerlang Abadi,2017,2,0,Baik
500,2022-10-20,Seri Lingkungan Hidup Pencemaran,S,Ilmu-ilmu Pengetahuan tentang Bumi, - ,LEA,Cindy Leaney,Pakar Raya,2005,2,0,Rusak
500,2022-10-20,Mengenai Planet Bumi,M,Ilmu-ilmu Pengetahuan tentang Bumi, - ,SRI,Sri Lestari,PT Mitra Aksara Panaitan,2017,1,0,Baik
500,2022-10-20,Makanan Rekayasa Genetik,M,Ilmu-ilmu tentang Kehidupan, - ,GRE,Jen Green,Pakar Raya,2005,1,0,Baik
500,2022-10-20,Bersahabat dengan Listrik,B,Fisika, - ,WIY,Setyo Budi Wiyono,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Bertamasya ke Tata Surya,B,Astronomi, - ,ABA,Rinawan Abadi,Intan Pariwara,2017,5,0,Baik
500,2022-10-20,Seri Anak Pintar Memahami Gelombang Bunyi dan Cahaya,S,Fisika, - ,WIJ,Tedy Wijaya,Graha Bandung Kencana,2017,3,0,Baik
500,2022-10-20,Seri Bacaan IPA untuk Anak Mengenal Energi 3,S,Fisika, - ,SAF,Desi Safitri,Graha Bandung Kencana,2017,2,0,Baik
500,2022-10-20,30 Permainan Matematika,3,Matematika, - ,CON,Catherine Connoly,Pakar Raya,2004,2,0,Rusak
500,2022-10-20,Matematika untuk Sekolah Dasar,M,Matematika, - ,SLA,Steve Slavin,Pakar Raya,2005,1,0,Baik
500,2022-10-20,Satu Pohon Seribu Titik Air,S,Ilmu-ilmu tentang Kehidupan, - ,KAR,Iri Karunia,Dian Prima Lestari,2008,1,0,Baik
500,2022-10-20,Belajar Sempoa Sendiri Pemula 2,B,Matematika, - ,OEN,Ester Oen Oen,PT Widya Duta Grafika,2017,1,0,Baik
500,2022-10-20,Seri Matematika untuk Anak-anak Mengenal Pecahan 2,S,Matematika, - ,RAJ,Iman Rajasa,Graha Bandung Kencana,2017,1,0,Baik
500,2022-10-20,Dinosaurus dan Fosil,D,Ilmu-ilmu tentang Kehidupan, - ,MUH,Muhammad Ramdhan Adi,PT Sarana Panca Karya Nusa,2017,1,0,Baik
300,2022-10-20,Seri Lingkungan Hidup Daur Ulang,S,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,GRE,Jen Green,Pakar Raya,2005,1,0,Baik
500,2022-10-20,Seri Matematika untuk Anak-anak Mengenal Bilangan,S,Matematika, - ,SAP,Reza Saputra,Graha Bandung Kencana,2017,1,0,Baik
500,2022-10-20,Matematika Modern Seri Sistem Koordinat dan Simetri,M,Matematika, - ,ALF,Alfarabi,Delta Edukasi Prima,2017,3,0,Baik
500,2022-10-20,Pintar Matematika Seri: Bilangan Bulat Bilangan Cacah dan Perpangkatan,P,Matematika, - ,ALF,Alfarabi,Delta Edukasi Prima,2017,3,0,Baik
500,2022-10-20,90 Eksperimen (2),9,Fisika, - ,ANI,Anita van Saan,Tiga Serangkai,2017,1,0,Baik
500,2022-10-20,Seri Sains Dasar Mengenal Molekul,S,Fisika, - ,RUS,M. Ruslin M,PT Albama,2017,3,0,Baik
500,2022-10-20,Matematika dalam Masyarakat,M,Matematika, - ,THO,Sue Thomas dan Ian Forster,Cempaka Putih,2017,2,0,Baik
500,2022-10-20,Cita-citaku Aku Ingin Menjadi Astronot,C,Fisika, - ,CBM,Tim CBM,CV Globalindo,2006,2,0,Baik
800,2022-10-20,Orang Tua Tetap Mencintaimu,O,Kesusasteraan Indonesia, - ,SUR,A. Suroto,Azkapress,2006,1,0,Baik
500,2022-10-20,Seri Matematika Untuk Anak-anak Mengenal Statistika,S,Matematika, - ,KER,Sofyan Kertawijaya,Graha Bandung Kencana,2017,1,0,Baik
500,2022-10-20,Trik Jitu Memahami Bangun Ruang,T,Matematika, - ,LIS,Lisa Tiyani,Media Pusindo,2017,1,0,Baik
500,2022-10-20,Ayo Mengukur Luas,A,Matematika, - ,FAR,Alanna Faradiani dan Dudi Ferdiana,Graha Ilmu Mulia,2017,1,0,Baik
500,2022-10-20,Bumimu Bumiku,B,Ilmu Pengetahuan tentang Bumi dan Dunia Lain, - ,MUH,Muhammad Ramdhan Adi,PT Sarana Panca Karya Nusa,2017,1,0,Baik
500,2022-10-20,Mengenal Laut untuk Menjaga Kelestarian Laut,M,Ilmu-ilmu tentang hewan, - ,RUK,Siti Rukoyah,CV Graha Ilmu Mulia,2017,1,0,Baik
500,2022-10-20,Seri Matematika untuk Anak Mengenal Bangun Datar 4,S,Matematika, - ,JUL,Andini Juliana,Graha Bandung Kencana,2017,3,0,Baik
500,2022-10-12,Siap Hadapi Ujian Akhir Matematika,S,Matematika, - ,YAS,Mohamad Yasin,Media Pusindo,2011,3,0,Baik
600,2022-10-12,Toga Tanaman Obat Keluarga,T,Pertanian, - ,EKO,Eko Susilowati,CV Sinar Cemerlang Abadi,2017,2,0,Baik
600,2022-10-12,Menyuling Minyak Atsiri,M,Pertanian, - ,TUH,"Ir. Tuhana Taufiq A., M.M",PT Citra Aji Parama,2017,3,0,Baik
600,2022-10-14,20 Rahasia Alami Obat Tradisional Nusantara,2,Pertanian, - ,DIA,Dian Malini Oktavina,Nobel Edumedia,2017,3,0,Baik
600,2022-10-14,Ibu Sehat Anak Sehat Bangsaku Kuat,I,Ilmu Kedokteran, - ,SEK,Sekar Amalia,Pantja Simpati,2017,3,0,Baik
600,2022-10-14,Aku Suka Makanan Bergizi,A,Kesejahteraan Rumah Tanggah, - ,PRA,Pratiwi,Pustaka Bukit Barisan,2017,3,0,Baik
600,2022-10-14,Dunia Sekitar Kita,D,Kesejahteraan Rumah Tanggah, - ,DEV,Devi Andriana,PT Sarana Panca Karya Nusa,2017,3,0,Baik
500,2022-10-14,Matematika dalam Bencana,M,Teknologi (Ilmu Terapan), - ,THO,Sue Thomas dan Ian Forster,Cempaka Putih,2017,2,0,Baik
500,2022-10-14,Matematika dalam Makanan,M,Teknologi (Ilmu Terapan), - ,THO,Sue Thomas dan Ian Forster,Cempaka Putih,2017,3,0,Baik
500,2022-10-14,Matematika dalam Sains,M,Teknologi (Ilmu Terapan), - ,LYN,Barbara Lynch,Cempaka Putih,2017,2,0,Baik
300,2022-10-14,Langkah-langkah Peberdayaan dan Kesejahteraan Keluarga,L,Kesejahteraan Rumah Tanggah, - ,SUT,Sutedjo,Azkapress,2006,5,0,Baik
600,2022-10-20,Mengenal Ubi Jalar,M,Pertanian, - ,USM,K. Usman,Republika,2017,3,0,Baik
600,2022-10-20,Aneka Olahan Umbi-umbian,A,Kesejahteraan Rumah Tangga, - ,DIA,Diana Hapsari,PT Sarana Panca Karya Nusa,2017,3,0,Baik
600,2022-10-20,Ayo Mengenal Penyakit Menular di Sekitar Kita,A,Ilmu Kedokteran, - ,MEI,Meilany,Mediantara,2017,3,0,Baik
600,2022-10-20,Ayo Mengenal Penyakit Tak Menular,A,Ilmu Kedokteran, - ,AND,Andriyatie Poerwaningsih,Mediantara,2017,3,0,Baik
600,2022-10-20,Ayo Hidup Sehat,A,Ilmu Kedokteran, - ,ICH,Ichsania Alya N.,PT Sarana Panca Karya Nusa,2017,3,0,Baik
600,2022-10-20,Kenali Paru-Paru Anda,K,Ilmu Kedokteran, - ,IND,Indra Gani Adi Wena,PT Albama,2017,3,0,Baik
600,2022-10-20,Mari Mulai Hidup Sehat,M,Ilmu Kedokteran, - ,DEA,Dea Syamgita Laksmi,CV Grahadi,2017,3,0,Baik
700,2022-10-20,Binaraga,B,Ilmu Kedokteran, - ,AHM,S. Ahmad Yudoyono,PT Indahjaya Adipratama,2017,3,0,Baik
600,2022-10-20,Dasar Dasar Senam,D,Ilmu Kedokteran, - ,JOH,John dan Mary Jean Traetta,Angkasa Bandung,2014,3,0,Baik
600,2022-10-20,Tanaman Obat Tradisional (Jilid II),T,Ilmu Kedokteran, - ,SOP,Sopandi,PT Sarana Panca Karya Nusa,2017,3,0,Baik
600,2022-10-20,Kenalilah Tumbuhan Obat,K,Pertanian, - ,MUC,T. Muchtar Naesin,CV Indradjaya Jakarta,2017,3,0,Baik
600,2022-10-20,Melawan Demam Berdarah,M,Ilmu Kedokteran, - ,SEN,Seno Subro,Era Adicitra Intermedia,2016,3,0,Baik
300,2022-10-20,Bahaya Merokok,B,Ilmu Kedokteran, - ,SEN,Seno Subro,Era Adicitra Intermedia,2017,3,0,Baik
600,2022-10-20,Menjaga Kesehatan Tulang,M,Ilmu Kedokteran, - ,AGU,Dr Agus Dwi Sangsoko Sp.O.T,PT Sunda Kelapa Pustaka,2017,3,0,Baik
600,2022-10-20,Terapi Jus Untuk Kesehatan,T,Kesejahteraan Rumah Tangga, - ,RIA,Rianti Amanda,CV Sanggabuana,2017,2,0,Baik
600,2022-10-20,Pertambangan Ramah Lingkungan,P,Ilmu Teknik, - ,YAN,Yanto Indonesianto,PT Citra Aji Parama,2017,3,0,Baik
600,2022-10-20,Alat Tangkap Ikan Ramah Lingkungan,A,Pembuatan Produk Untuk Penggunaan Khusus, - ,SUW,Suwarman Partosuwiryo,PT Citra Aji Parama,2017,3,0,Baik
600,2022-10-20,Pengolahan Hasil perikanan,P,Pertanian, - ,END,"Ir. Endang Supraptiningsih dan V. Vony Rorong, A.Pi",PT Citra Aji Parama,2017,4,0,Baik
300,2022-10-20,Bahaya Khamar ( Minuman Keras ) dan Obat Terlarang,B,Ilmu Kedokteran, - ,BAS,"M. Basuki, M.S.I",Aneka Ilmu,2017,3,0,Baik
600,2022-10-20,Ajaibnya Manggis Untuk Kesehatan dan Kecantikan,A,Ilmu Kedokteran, - ,AGU,Agus N. Cahyo,Laksana,2010,1,0,Baik
600,2022-10-20,Petunjuk Praktis Memelihara Perkutut,P,Pertanian, - ,NEN,Neni Suhaeni,Medium,2017,1,0,Baik
600,2022-10-20,Petunjuk Praktis Memelihara Cupang,P,Pertanian, - ,NEN,Neni Suhaeni,Medium,2017,1,0,Baik
600,2022-10-20,Elektronik di Rumah Kita,E,Pembuatan Produk Untuk Penggunaan Khusus, - ,HAD,Hadi Karyanto & Sigit Giri Purwono,Pakar Raya,2016,3,0,Baik
600,2022-10-20,Pengobatan dan Pencegahan Penyakit Pencernaan,P,Ilmu Kedokteran, - ,CHA,Risdiyani Chasanah,Sunda Kelapa Pustaka,2017,1,0,Baik
600,2022-10-20,Ladang Singkong di Belakang Rumah,L,Teknologi Kimia, - ,IRS,Izzudin Irsam Mujib,CV Globalindo,2006,8,0,Baik
600,2022-10-20,Yuk Menanam Kentang,Y,Pertanian, - ,BEN,Beni S. Ambarjaya,PT Visindo Media Persada,2006,1,0,Baik
600,2022-10-20,Meraih Hokie dengan Koi dan Koki,M,Pertanian, - ,PAR,Suwarman Partosuwiryo,PT Citra Aji Parama,2017,1,0,Baik
600,2022-10-20,Tanaman Obat Tradisional,T,Ilmu Kedokteran, - ,PER,Heri Permata,Titian Ilmu,2016,1,0,Baik
800,2022-10-20,Mari Bercerita,M,Ilmu Teknik, - ,ZAK,M. Fahmi Zaki,PT Sarana Panca Karya Nusa,2017,1,0,Baik
600,2022-10-20,Mesin dan Tenaga,M,Teknologi (Ilmu Terapan), - ,BAH,Bahrudin Supardi,PT Remaja Rosdakarya,2017,1,0,Baik
600,2022-10-20,Kiat Sukses Budi Daya Jamur Tiram Plus 27 Resep Favorit Jamur Tiram,K,Pertanian, - ,SYA,M. Syaifudin dan R. Masanto,Penerbit Citra Aji Parama,2017,3,0,Baik
600,2022-10-12,Budidaya Kakao,B,Pertanian, - ,SUG,Ir. Endang Sugiharti,Nuansa,2006,7,0,Baik
600,2022-10-12,Ciptaan-ciptaan dan Penemuan Penemuan,C,Teknologi Ilmu Terapan, - ,KUR,Irwan Kurniawan,Nuansa,2006,5,0,Baik
600,2022-10-12,Duku,D,Pertanian, - ,RUK,"Ir. H. Rahmat Rukmana, M.Sc., M.M",Aneka Ilmu,2006,8,0,Baik
600,2022-10-12,Mengais Rezeki dari Lamtoro,M,Teknologi Kimia, - ,MAS,"Masrokhah, S.Pd",Azkapress,2006,8,0,Baik
600,2022-10-12,"Flu Burung '' Terbang"" , Terbitlah Bencana",F,Ilmu Kedokteran, - ,SET,Tanti Setiawati,Cv. Karya Mandiri Pratama,2006,1,0,Baik
600,2022-10-12,"Mari, Bertanam Kaca",M,Pertanian, - ,NUR,Diana Nurdiansyah,Visindo Media Persada,2006,1,0,Baik
600,2022-10-12,Aneka Masakan dan Minuman,A,Kesejahteraan Rumah Tangga, - ,HAN,Hanifah N dan Luthfeni,Azkapress,2006,1,0,Baik
